player_name,pitcher,n_pitches,velo,whiff,zone,tot_xrv,cPV_plus
Jp Sears,676664,2366,85.98271344040575,0.1018596787827557,0.6386306001690617,0.6257151320205632,100.5
Jason Alexander,669920,1252,85.50071884984025,0.10782747603833866,0.6190095846645367,0.25328822325781136,100.2
Yu Darvish,506433,1156,86.65865051903114,0.10813148788927336,0.6505190311418685,0.21237680347206903,100.1
Steven Okert,595345,1051,85.54215033301618,0.16841103710751665,0.6622264509990485,0.06178981114953902,99.4
Patrick Corbin,571578,2588,85.72886398763524,0.12480680061823803,0.6236476043276662,0.0971965315107117,99.3
Luke Weaver,596133,1049,92.56577693040991,0.16301239275500476,0.655862726406101,-0.019157482147665543,99.0
Bailey Ober,641927,2356,85.27194397283532,0.12478777589134125,0.668081494057725,-0.07039874653201704,98.9
Noah Cameron,702070,2164,86.01829944547136,0.1256931608133087,0.6261552680221811,-0.10123099207972934,98.8
Mike Burrows,681347,1537,89.93760572543917,0.13142485361093037,0.6551724137931034,-0.19197702629802155,98.4
Carmen Mlodzinski,669387,1647,91.43673345476624,0.10746812386156648,0.6363084395871281,-0.26496044766158433,98.2
Nick Martínez,607259,2577,86.86658905704307,0.09390764454792394,0.6480403570042685,-0.42686928280211883,98.2
Ian Seymour,693855,995,87.20753768844222,0.13366834170854272,0.6522613065326633,-0.18729625476125825,98.1
Cade Povich,700249,1971,86.84282090309488,0.10857432775240994,0.626078132927448,-0.45529051526327063,97.9
Logan Gilbert,669302,2156,88.93223562152133,0.1679035250463822,0.6628014842300557,-0.47163693209582064,97.9
Logan Allen,671106,2632,85.58058510638298,0.09004559270516717,0.6155015197568389,-0.6224532280360042,97.8
Luis Severino,622663,2731,91.74024166971806,0.08641523251556206,0.6327352618088612,-0.698737182948594,97.7
Jackson Jobe,695549,877,90.85769669327252,0.10832383124287344,0.6077537058152793,-0.22636307412994522,97.7
Matt Strahm,621381,993,88.46948640483383,0.12487411883182276,0.6817724068479355,-0.3013049140267778,97.5
Calvin Faucher,676534,1054,91.4933586337761,0.10056925996204934,0.5996204933586338,-0.3967418371087508,97.1
Carlos Estévez,608032,1043,91.98581016299137,0.09395973154362416,0.6538830297219559,-0.4089388709763909,97.0
Luis Morales,806960,821,91.38757612667479,0.10353227771010962,0.6053593179049939,-0.3196327873971559,97.0
Connor Brogdon,641401,840,89.26440476190477,0.14404761904761904,0.638095238095238,-0.3479520862819946,96.9
Reed Garrett,657585,979,91.73043922369766,0.13789581205311544,0.6189989785495403,-0.4234853550177295,96.8
Taylor Rogers,573124,894,85.33534675615213,0.1029082774049217,0.6487695749440716,-0.42180658734973797,96.6
Zach Eflin,621107,1127,86.22209405501332,0.10292812777284827,0.6574977817213842,-0.5170885877207254,96.6
Ryan Yarbrough,642232,1017,81.36932153392331,0.119960668633235,0.6332350049164208,-0.49161238418398745,96.5
Justin Verlander,434378,2608,88.24704754601227,0.12078220858895705,0.6549079754601227,-1.4150856296060386,96.2
Bailey Falter,663559,1951,88.42716555612506,0.08508457201435161,0.6386468477703742,-1.0327866063145292,96.2
Mitchell Parker,680730,2705,88.60676524953789,0.10055452865064694,0.6591497227356746,-1.4801806078296296,96.1
Bowden Francis,670102,1141,86.954425942156,0.10867659947414549,0.6257668711656442,-0.662447969341045,96.0
Sean Manaea,640455,1095,86.57296803652967,0.14063926940639268,0.6840182648401827,-0.629005365000043,96.0
Casey Legumina,668984,861,91.21521486643438,0.12195121951219512,0.6643437862950058,-0.5175500083416359,95.9
Jordan Hicks,663855,1199,92.58857381150959,0.10091743119266056,0.6213511259382819,-0.699731691963688,95.9
Cole Sands,663485,1143,89.62012248468942,0.10761154855643044,0.6465441819772528,-0.6734752484972487,95.9
Shawn Armstrong,542888,1118,91.03613595706618,0.11627906976744186,0.6627906976744186,-0.6646107664577574,95.9
Greg Weissert,669711,1069,90.22675397567819,0.10477081384471469,0.6398503274087932,-0.6474344478630834,95.8
Randy Vásquez,681190,2148,88.92392923649908,0.07309124767225327,0.6340782122905028,-1.4320688725417323,95.5
Mitch Keller,656605,2870,89.07721254355401,0.1,0.6536585365853659,-2.0453622350351433,95.2
Jose Quintana,500779,2174,86.69282428702853,0.07911683532658693,0.6113155473781049,-1.5740044577514498,95.2
Aaron Civale,650644,1747,87.31871780194619,0.09902690326273612,0.6296508299942759,-1.2554103635299985,95.2
Eric Lauer,641778,1682,86.77913198573127,0.11533888228299644,0.6646848989298454,-1.2066925914826563,95.2
Cade Gibson,806188,908,84.71850220264317,0.0947136563876652,0.6211453744493393,-0.6795311300102772,95.1
