pitcher,pitch_type,n_pitches,tot_xrv,velo,hb,ivb,whiff,zone,cpv_per_100,pitch_cPV_plus,player_name
477132,SL,732,4.414599602439392,85.68893442622951,-0.3717486338797814,0.6644535519125683,0.15027322404371585,0.7008196721311475,0.6030873773824306,132.6,Clayton Kershaw
489446,FF,426,-1.04421422541426,92.74553990610329,-1.1299061032863849,1.1453286384976527,0.18309859154929578,0.7112676056338029,-0.24512071019114082,88.9,Kirby Yates
489446,FS,315,-1.5910382146376736,85.88095238095238,-1.0116507936507937,0.0054603174603174605,0.16507936507936508,0.5174603174603175,-0.5050914967103726,75.5,Kirby Yates
500779,CH,482,-0.9302506481567211,85.59253112033194,1.2243360995850623,0.3136929460580913,0.08713692946058091,0.520746887966805,-0.19299805978355208,91.6,Jose Quintana
500779,CU,298,0.09548326111278446,78.16543624161073,-0.49191275167785237,-0.5207718120805369,0.09060402684563758,0.5771812080536913,0.032041362789524984,103.2,Jose Quintana
500779,FF,255,-1.0961607401630526,90.42588235294117,0.38023529411764706,1.3361176470588234,0.09803921568627451,0.596078431372549,-0.4298669569266873,79.4,Jose Quintana
500779,SI,953,1.051632782166499,90.51689401888773,1.1493074501573977,1.0058551941238196,0.04931794333683106,0.6778593913955928,0.11034971481285404,107.2,Jose Quintana
500779,SV,186,-0.6947091127109595,78.49516129032259,-0.8381720430107528,-0.06801075268817204,0.16666666666666666,0.5806451612903226,-0.3734995229628814,82.3,Jose Quintana
506433,CH,8,-0.21960336162876545,88.0375,-1.145,0.4975,0.125,0.5,-2.745042020359568,-40.0,Yu Darvish
506433,CU,177,-0.4640232914442632,71.08813559322034,0.9767231638418079,-1.1496610169491526,0.15819209039548024,0.6214689265536724,-0.26216005166342554,88.0,Yu Darvish
506433,FC,136,0.49511323351170566,90.72720588235293,-0.12036764705882354,0.8859558823529411,0.08088235294117647,0.6985294117647058,0.36405384817037184,120.3,Yu Darvish
506433,FF,190,0.8243305646583338,93.86999999999999,-0.9017894736842106,1.1937894736842105,0.08947368421052632,0.6631578947368421,0.4338581919254388,123.9,Yu Darvish
506433,FS,121,-1.0737910097970553,86.3396694214876,-0.48760330578512395,0.10785123966942149,0.1487603305785124,0.5371900826446281,-0.8874305866091367,55.8,Yu Darvish
506433,KC,15,-0.05208228435568041,78.61999999999999,0.8426666666666667,-0.9586666666666666,0.0,0.4,-0.3472152290378694,83.6,Yu Darvish
506433,SI,232,-1.1586034409968917,93.3896551724138,-1.3469396551724138,0.5529310344827586,0.06896551724137931,0.6637931034482759,-0.4993980349124533,75.8,Yu Darvish
506433,SL,160,1.8745495538429593,85.845,0.45925000000000005,0.1345,0.09375,0.74375,1.1715934711518496,161.9,Yu Darvish
506433,ST,117,-0.013513160318273355,82.8059829059829,1.1535897435897435,0.23675213675213674,0.1623931623931624,0.6239316239316239,-0.011549709673737911,100.9,Yu Darvish
518585,FF,153,-1.0160185726823492,93.90065359477124,-0.49869281045751634,1.461764705882353,0.0784313725490196,0.6862745098039216,-0.6640644265897707,67.3,Fernando Cruz
518585,FS,479,-3.109344334573837,80.63256784968685,-0.3775365344467641,0.0066179540709812084,0.2860125260960334,0.592901878914405,-0.6491324289298199,68.1,Fernando Cruz
518585,SI,113,-1.9205633584480852,93.04424778761062,-1.1856637168141593,1.1370796460176993,0.035398230088495575,0.5575221238938053,-1.6996135915469783,13.9,Fernando Cruz
518585,SL,47,-0.27762961144873993,82.35106382978724,0.6763829787234042,0.03978723404255319,0.10638297872340426,0.5106382978723404,-0.5907013009547658,71.1,Fernando Cruz
518876,CH,767,0.021513176849240104,88.33911342894395,-1.2624511082138201,0.004406779661016948,0.20208604954367665,0.6401564537157758,0.002804847046837041,101.7,Merrill Kelly
518876,CU,274,0.27040806428251535,81.67299270072994,0.703065693430657,-0.8322627737226277,0.08394160583941605,0.7007299270072993,0.09868907455566253,106.6,Merrill Kelly
