player_name,pitcher,gs,n_pitches,velo,whiff,zone,tot_xrv,cPV_plus
Brent Suter,608718,1,1116,84.263082437276,0.10483870967741936,0.6424731182795699,-1.1328527365122192,96.3
Mason Miller,695243,0,972,94.90102880658436,0.22530864197530864,0.647119341563786,-1.01445718238609,96.2
Blake Treinen,595014,0,495,89.89515151515151,0.11717171717171718,0.6444444444444445,-0.531494120692487,96.0
Kevin Kelly,687330,0,588,88.46190476190476,0.09863945578231292,0.6479591836734694,-0.6275122686713939,96.0
Kevin Ginkel,656464,0,491,90.59511201629327,0.13238289205702647,0.6130346232179226,-0.5385725474589755,95.9
Ryan Thompson,657044,0,650,84.9963076923077,0.12307692307692308,0.6569230769230769,-0.714594034870589,95.9
David Peterson,656849,29,2699,87.46343090033345,0.11226380140792887,0.6424601704334939,-3.0205700579830226,95.8
Jeffrey Springs,605488,32,2847,85.2163329820864,0.12047769582016157,0.6297857393747804,-3.206355745093166,95.7
Erik Miller,669062,0,482,92.17116182572614,0.14522821576763487,0.5912863070539419,-0.5434730487049897,95.7
Cade Horton,690990,22,1788,90.86733780760626,0.12472035794183445,0.6582774049217002,-2.085493104255493,95.5
Graham Ashcraft,668933,0,1039,93.7414821944177,0.14918190567853706,0.6592877767083735,-1.2450219168261405,95.4
Spencer Bivens,702352,4,1294,91.05293663060279,0.08346213292117466,0.6692426584234931,-1.636783175941075,95.0
Brayan Bello,678394,28,2641,91.33684210526316,0.09125331313896251,0.6205982582355168,-3.421907745608822,94.9
Tanner Gordon,685299,15,1244,88.22717041800644,0.09565916398713827,0.6760450160771704,-1.607352394754653,94.9
Lucas Erceg,668674,0,963,92.5956386292835,0.12045690550363447,0.6365524402907581,-1.2413835465492342,94.9
Corbin Burnes,669203,11,1009,90.55867195242814,0.11892963330029732,0.6362735381565907,-1.3484459260722141,94.7
Ryne Stanek,592773,0,1063,94.02229539040451,0.1458137347130762,0.6406396989651929,-1.4102881746669076,94.7
Andrés Muñoz,662253,0,1035,91.95777777777778,0.17198067632850242,0.6444444444444445,-1.421043163179134,94.5
